time(s),channel_0
2.075,1.931087097775006
2.076,2.1854283510420887
2.077,1.912526955591391
2.078,1.6826695757631343
2.079,1.9379918531661828
2.08,1.5970313494594714
2.081,1.309789265634324
2.082,1.348284251830246
2.083,0.9820124315484096
2.084,0.9687201749432883
2.085,0.5840119665030478
2.086,0.34239049326088516
2.087,0.20249357684252267
2.088,0.19098036536849128
2.089,0.24026148115456147
2.09,0.23811647505888905
2.091,0.5670491796617345
2.092,0.42261841847744996
2.093,0.9983705132683691
2.094,0.8592927026293852
2.095,1.3166888103310972
2.096,1.680043942702283
2.097,1.5169977067715066
2.098,1.9224136553201225
2.099,1.7714065747816226
2.1,1.878485666636717
2.101,2.1055686535697102
2.102,1.9415582350275287
2.103,2.2204294753883875
2.104,2.1382917730660136
2.105,1.7177462865941087
2.106,1.5916731193748461
2.107,1.5909139643849064
2.108,1.353352904682295
2.109,1.291980699589106
2.11,0.8815835065319488
2.111,0.7742586913780775
2.112,0.6788944771446371
2.113,0.5899512572854763
2.114,0.6594301604794746
2.115,0.5490135632989633
2.116,0.8047205116835479
2.117,1.0431588723814906
2.118,0.9206251751746415
2.119,1.1172880202047646
2.12,1.020733704769464
2.121,1.2392933285535592
2.122,1.396896667138822
2.123,1.5668151660730705
2.124,1.5624895353966655
2.125,1.6731193217391584
2.126,1.7707587972604393
2.1270000000000002,1.7921139631056122
2.128,1.846700077840429
2.129,1.5032708459262045
2.13,1.4717440025730097
2.1310000000000002,1.474788451726372
2.132,1.4598611940648947
2.133,1.5145139954538096
2.134,1.1469146363273974
2.1350000000000002,1.1258911846918225
2.136,1.2437855867362217
2.137,0.9575455828703696
2.138,1.3471197771807604
2.1390000000000002,1.2204011375449768
2.14,1.1051591239486456
2.141,1.2956620941442825
2.142,1.296195600849146
2.1430000000000002,1.6075462368982705
2.144,1.5230794363135813
2.145,2.1131283446391014
2.146,2.0250721461263144
2.1470000000000002,2.141171247449351
2.148,2.6683728889001834
2.149,2.8788604876354587
2.15,3.0122566488655265
2.1510000000000002,3.067612618280168
2.152,2.9649614732451255
2.153,3.158113697242463
2.154,3.358461478226525
2.1550000000000002,2.9784869572991752
2.156,2.8776487506006867
2.157,2.779226630715167
2.158,2.4818473390107703
2.1590000000000003,2.2627657669772407
2.16,2.0539260543483464
2.161,1.8905429445850506
2.162,1.6774712191943255
2.1630000000000003,1.5449539578706368
2.164,1.2173790286969561
2.165,1.1305928708177655
2.166,1.2627469782158443
2.1670000000000003,1.0569259150248596
2.168,1.2619329846263594
2.169,1.1743683504737594
2.17,1.441199139420792
2.1710000000000003,1.8343148567341008
2.172,1.5062822224104144
2.173,2.0790209462835714
2.174,2.1093429829819117
2.1750000000000003,1.8251139042089157
2.176,1.9731196899671188
2.177,2.083541594150725
2.178,1.9287216694435727
2.179,1.9474280424688355
2.18,1.4727355090094618
2.181,1.1841546057398546
2.182,1.2431174743658744
2.183,0.6979008661273556
2.184,0.5602541915666934
2.185,0.5110797442033588
2.186,0.3735687405687271
2.187,0.08895974549680441
2.188,0.02572510069724543
2.189,0.24514118393924056
2.19,0.3350091421444419
2.191,0.4309049588698929
2.192,0.46595996362213526
2.193,0.7578316255822888
2.194,0.9120511447596205
2.195,1.0461011521573176
2.196,1.3539206058402584
2.197,1.492357056623535
2.198,1.6543233398965884
2.199,1.9045682699771305
2.2,1.9891251863505053
2.201,1.8429615020758494
2.202,2.2036413029705932
2.203,2.187411361946388
2.204,1.9717481811333133
2.205,1.6717285683239829
2.206,1.8802975324189377
2.207,1.4882533072150035
2.208,1.3142034154107336
2.209,1.3821921662032781
2.21,0.9467641323295
2.211,1.1224898276170054
2.212,0.8647049205885506
2.213,0.8839018696298255
2.214,0.6970887865462494
2.215,0.6519936959166698
2.216,0.6386548835683157
2.217,0.5745747706611085
2.218,1.118019342466292
2.219,0.8149177427768596
2.22,1.2019384405878957
2.221,1.295836935848852
2.222,1.383477324433079
2.223,1.3020059250439766
2.224,1.540147711866776
2.225,1.572137357338697
2.226,1.5906804455073211
2.227,1.8037241272499727
2.228,1.4711551620056045
2.229,1.8123669960269075
2.23,1.5764256580596745
2.231,1.3167941840624768
2.232,1.699022238418493
2.233,1.3111982758398808
2.234,1.5622342604135337
2.235,1.487798110299627
2.236,1.332083098124539
2.237,1.377490051059328
2.238,1.3857541967103246
2.239,0.9748215638113781
2.24,1.394733853643067
2.241,1.0923587625218483
2.242,1.2893507472456853
2.243,1.3068093752945598
2.244,1.5675689956167067
2.245,1.9149956806867974
2.246,2.3327825852274064
2.247,2.455064882888411
2.248,2.3682851582703317
2.249,2.891601160359585
2.25,3.0871874169108624
2.251,3.017352986558759
2.2520000000000002,3.08621890749933
2.253,3.094199723582402
2.254,3.1240124902470496
2.255,3.023644446895214
2.2560000000000002,2.9129004694616527
2.257,2.8097502380666497
2.258,2.7161125764612133
2.259,2.2161931364259932
2.2600000000000002,1.904370991106165
2.261,1.7411543424278
2.262,1.808779508918883
2.263,1.346377701912448
2.2640000000000002,1.412487386613014
2.265,1.2223131031585444
2.266,1.4172811669329277
2.267,0.9847186785843971
2.2680000000000002,1.0382849344019334
2.269,1.572217349405146
2.27,1.6307152271968706
2.271,1.691997189526722
2.2720000000000002,1.6518183353140081
2.273,2.0216347710409917
2.274,1.7913573249556847
2.275,2.1026549155773604
2.2760000000000002,1.9796747345273062
2.277,1.9887585867020654
2.278,2.108101950683154
2.279,1.538324446229336
2.2800000000000002,1.353144808703267
2.281,1.6191923190871849
2.282,1.1177828770163316
2.283,0.9404572427647355
2.2840000000000003,0.9496695019581406
2.285,0.6309742923581148
2.286,0.23960487248513496
2.287,0.5227059040813419
2.2880000000000003,0.40828783871050156
2.289,0.4039850111944038
2.29,0.08135927359613476
2.291,0.3454869831635352
2.2920000000000003,0.34412645416211435
2.293,0.6057185974870027
2.294,1.18216283730857
2.295,1.205793455926145
2.2960000000000003,1.1893147143206373
2.297,1.7727644277960488
2.298,1.7161810043816426
2.299,1.68047789737608
2.3000000000000003,2.136351021951416
2.301,2.222883094227645
2.302,2.192101568007386
2.303,1.7932730625500908
2.3040000000000003,1.7875478842573334
2.305,1.7563849133986196
2.306,1.7821212114640976
2.307,1.522363105477996
2.308,1.1025454984646277
2.309,1.2620850123480198
2.31,0.8301490396889313
2.311,0.7989433507362003
2.312,0.5971421675220332
2.313,0.9917246934305155
2.314,0.7907003992835129
2.315,0.7192322004239307
2.316,0.5845499850424236
2.317,0.6249354874188267
2.318,0.9482871284277274
2.319,0.8260019261845202
2.32,0.9450890022707993
2.321,1.0221944640024492
2.322,1.529279263786977
2.323,1.5093927669334704
2.324,1.511130161851567
2.325,1.59218994699973
2.326,1.6716378479299268
2.327,1.7735022844458017
2.328,1.616070210192322
2.329,1.4832719526305056
2.33,1.4913095174888291
2.331,1.4169553243604205
2.332,1.6926245577582724
2.333,1.5714152516033078
2.334,1.2300692454409448
2.335,1.152483454169834
2.336,1.1923314200052304
2.337,1.3681564631865721
2.338,1.3695535446982992
2.339,1.0635263069587946
2.34,1.065265223553982
2.341,1.303868002061958
2.342,1.5893863036261027
2.343,1.3151306449807707
2.344,1.6800982194046379
2.345,1.989374867685776
2.346,2.256913914162113
2.347,2.4347943178781732
2.348,2.560937041060765
2.349,2.6990936202097413
2.35,3.192940194871236
2.351,2.863342139775078
2.352,3.0489088594475513
2.353,3.2657893101531346
2.354,3.1929945231408237
2.355,3.1689676851737536
2.356,2.8986365058937196
2.357,2.734406005757762
2.358,2.453744774843515
2.359,2.5999858355909353
2.36,1.9369383520579209
2.361,1.8612866833892663
2.362,1.7708396629413823
2.363,1.5183593158434525
2.364,1.330485478484327
2.365,1.4576981625711725
2.366,1.3656919815029485
2.367,1.3681912167986061
2.368,1.2101437746483228
2.369,1.3299058527440606
2.37,1.2409265677726342
2.371,1.4853437272987415
2.372,1.7291802950934219
2.373,1.7967953090040818
2.374,2.088767333051389
2.375,1.7875049784473243
2.376,2.189524872472351
2.3770000000000002,1.8881411487766937
2.378,2.088944523014272
2.379,1.8081132594920835
2.38,1.7324792753645908
2.3810000000000002,1.4429464345424179
2.382,1.4029141303711152
2.383,1.0766940108431604
2.384,0.7716299972967569
2.3850000000000002,0.49226606916368987
2.386,0.5853400073829951
2.387,0.06823741626986607
2.388,0.05187663856312197
2.3890000000000002,0.28562988885099283
2.39,0.18071628016680846
2.391,0.35010980523752727
2.392,0.5024649005897821
2.3930000000000002,0.7331518060825348
2.394,0.929286136181795
2.395,1.4398462396203409
2.396,1.3096272196326706
2.3970000000000002,1.775772482909966
2.398,1.932275531485402
2.399,1.8319555218530281
2.4,1.8037539688786914
2.4010000000000002,2.114000905506958
2.402,2.248516556653221
2.403,1.8880559992443269
2.404,1.7602466680230835
2.4050000000000002,1.773428520915873
2.406,1.5901635789146475
2.407,1.2391994566871372
2.408,1.340260628364323
2.4090000000000003,0.9873232711609727
2.41,1.0331054445416046
2.411,0.7995093511322713
2.412,0.7668301942529918
2.4130000000000003,0.6786658718806998
2.414,0.5755002423926439
2.415,0.9182446537497689
2.416,0.6471322540542639
2.4170000000000003,0.6378798724417036
2.418,0.7177361636241968
2.419,0.8263736369682737
2.42,1.3220394016164168
2.4210000000000003,1.1001715397375398
2.422,1.2187608045986824
2.423,1.4449285492212642
2.424,1.4171025066817207
2.4250000000000003,1.3791520507520434
2.426,1.6197298494178032
2.427,1.7495512372221964
2.428,1.4395697415345956
2.4290000000000003,1.426658702565693
2.43,1.502517498791218
2.431,1.7701420727000827
2.432,1.4321618535469176
2.433,1.2035263381790595
2.434,1.1415864450919897
2.435,1.333467429078886
2.436,1.4502599743585765
2.437,1.3561676576591188
2.438,1.183360480635352
2.439,1.1660622767625466
2.44,0.9957809375330142
2.441,1.2743075103693027
2.442,1.632177112044552
2.443,1.7643741376365862
2.444,1.9027707467856532
2.445,1.9214989766870896
2.446,1.9886388611416863
2.447,2.3774962100820765
2.448,2.735107062930866
2.449,2.8851042411988854
2.45,2.7228345512305925
2.451,2.8860169743982436
2.452,3.1967224972535315
2.453,3.1345996112636274
2.454,3.0026065620428204
2.455,3.173228985713682
2.456,3.1558249468242163
2.457,3.0049866594978356
2.458,2.6917868684845825
2.459,2.399935567446253
2.46,2.3384243179749618
2.461,1.983225713674606
2.462,1.8387966161859925
2.463,1.6849798412987822
2.464,1.32928521022327
2.465,1.2258004268494822
2.466,1.2288295236343871
2.467,1.4583535239727214
2.468,1.119298696307625
2.469,1.5644880061694206
2.47,1.644629766125433
2.471,1.5593162814486152
2.472,1.5269196358467974
2.473,1.7543483604094046
2.474,2.0986653962090642
2.475,1.884969553486858
2.476,2.0457828470370534
2.477,1.9464865818067882
2.478,2.0353231119870294
2.479,1.5315828378813563
2.48,1.5944488173105955
2.481,1.5992368416489167
2.482,1.3962715747519294
2.483,1.0139119321431516
2.484,0.890034136040966
2.485,0.39928662448413427
2.486,0.6101998597991699
2.487,0.2878802542661328
2.488,0.31795596568639606
2.489,0.2167588340175401
2.49,0.1951959711924331
2.491,0.318193434468275
2.492,0.6528012627791095
2.493,0.608394988889307
2.494,0.9411114839657935
2.495,1.2940634517432648
2.496,1.6536059223644979
2.497,1.6259661032938324
2.498,1.9622647894993002
2.499,2.1620368571961723
2.5,1.8797158713772661
2.501,2.141145155950187
2.5020000000000002,1.8661213548391484
2.503,1.9014310391873823
2.504,2.0421010015762513
2.505,1.9965519391113635
2.5060000000000002,1.4180190904114371
2.507,1.6147781498893385
2.508,1.4815419316849894
2.509,1.314225272209184
2.5100000000000002,1.0242165201471312
2.511,1.0806507201811004
2.512,0.9678163980812113
2.513,0.8571768982031558
2.5140000000000002,0.4834442485115042
2.515,0.75019127518667
2.516,0.6426887101752017
2.517,0.7172745030448029
2.5180000000000002,0.676220752816159
2.519,0.7883442023536499
2.52,1.2341034392874255
2.521,1.3175568358081087
2.5220000000000002,1.1027014992772137
2.523,1.3329341134126744
2.524,1.427445636380524
2.525,1.6168042758973122
2.5260000000000002,1.4028557043825898
2.527,1.6760009319610045
2.528,1.7584887590143037
2.529,1.5468683410873787
2.5300000000000002,1.692743286835943
2.531,1.4003377520207205
2.532,1.28483061595304
2.533,1.3966661290818276
2.5340000000000003,1.1757185861146495
2.535,1.0186673339298764
2.536,1.3142874061239542
2.537,1.2388417053800673
2.5380000000000003,1.1214481995074206
2.539,1.1740151743752054
2.54,0.9694125735436409
2.541,1.2578812605708756
2.5420000000000003,1.3049578518084932
2.543,1.5731885167386839
2.544,1.6672500451679482
2.545,1.860567989630075
2.5460000000000003,2.22643758846113
2.547,2.5490906862751315
2.548,2.4287972402762694
2.549,2.701463285143631
2.5500000000000003,3.065486292241181
2.551,3.2952206612808994
2.552,2.995318131177101
2.553,3.4456166207073466
2.5540000000000003,3.3922293695402845
2.555,2.979054300157846
2.556,3.022824185183921
2.557,2.90437487571148
2.5580000000000003,2.378941411817136
2.559,2.2331880897493814
2.56,2.2805400953544814
2.561,2.056677243307848
2.562,1.6138106062397064
2.563,1.5724094698596067
2.564,1.4182107870022544
2.565,1.3986783885997522
2.566,1.2230904816623924
2.567,1.1198908466696647
2.568,1.0964599617618682
2.569,1.2657710234564432
2.57,1.294265748102748
2.571,1.4906791126076382
2.572,1.7509152608503347
2.573,1.8598196304433043
2.574,1.7465816295224121
2.575,2.0884336292368944
2.576,1.925335237222149
2.577,2.185858578424589
2.578,2.1106905069379795
2.579,1.736432785318546
2.58,1.526927289916546
2.581,1.4352530351776038
2.582,1.2929841473794117
2.583,1.1499913790177434
2.584,0.7952587450157811
2.585,0.45121408481018677
2.586,0.5634018965534893
2.587,0.09057507564568551
2.588,0.1573880076750928
2.589,0.3816303050621593
2.59,0.5623299479211998
2.591,0.31655125397989026
2.592,0.7111100008398268
2.593,0.6390270235171758
2.594,1.0256814076569698
2.595,1.2602869856253687
2.596,1.2310605163917505
2.597,1.5110897264041145
2.598,1.9266163378799352
2.599,1.7193895176464498
2.6,1.9962124918148743
2.601,2.066407177031243
2.602,1.8283683080532067
2.603,2.062559615370992
2.604,1.9432710428306827
2.605,1.581962134910778
2.606,1.6485983051023316
2.607,1.7311381862751056
2.608,1.1263125411509383
2.609,1.1382989842074696
2.61,0.9744860196247498
2.611,0.957367336228257
2.612,1.003582351119913
2.613,0.5712634722948575
2.614,0.8011858927678226
2.615,0.9334681662237903
2.616,0.6463555958094667
2.617,0.9893260221249149
2.618,1.0648178319347794
2.619,1.1716819508987255
2.62,1.174033357503825
2.621,1.1812564502465102
2.622,1.170558257607662
2.623,1.4874902480369199
2.624,1.320200268541847
2.625,1.5301704708469395
2.626,1.381948757015364
2.6270000000000002,1.5880695582282598
2.628,1.7810232877364953
2.629,1.5085538220441523
2.63,1.7609547232101614
2.6310000000000002,1.7379239890361973
2.632,1.326922077318061
2.633,1.3071095308798688
2.634,1.4565665637879446
2.6350000000000002,1.0190571149429044
2.636,1.3869779542204705
2.637,1.1213659846944442
2.638,1.0535818270253159
2.6390000000000002,1.2946902300108027
2.64,0.9620471659573806
2.641,1.0577258041983695
2.642,1.2400878828668622
2.6430000000000002,1.7759150476698864
2.644,1.5199863699193314
2.645,1.9686771495226805
2.646,2.12205369661208
2.6470000000000002,2.4740351301665706
2.648,2.700204988064894
2.649,2.884948511504701
2.65,3.112157997935406
2.6510000000000002,2.9591793237545123
2.652,3.2939327572254893
2.653,3.1478483536872326
2.654,2.9325560305276683
2.6550000000000002,3.1118867036470417
2.656,3.0032666882128805
2.657,2.6619518140690763
2.658,2.4614076392201483
2.6590000000000003,2.1191357937910293
2.66,2.1734236828728597
2.661,1.7621968565741293
2.662,1.8984870685199429
2.6630000000000003,1.5427528287936216
2.664,1.507799164012655
2.665,1.4638571831686642
2.666,1.0097900478889774
2.6670000000000003,1.0908477269051833
2.668,1.3288923191108717
2.669,1.4506693940603084
2.67,1.4820847663786247
2.6710000000000003,1.4998100139154134
2.672,1.8093544592899982
2.673,2.0717018295395713
2.674,1.9679299012414373
2.6750000000000003,1.905845940675047
2.676,2.170460906531839
2.677,2.177370521581678
2.678,1.675602244218416
2.6790000000000003,1.9649924335080138
2.68,1.5064969868747273
2.681,1.5468924709584395
2.682,1.41430365721336
2.6830000000000003,1.1920013836748777
2.684,0.9794276942018569
2.685,0.7868156732642977
2.686,0.1596283133769723
2.6870000000000003,0.26965665163709374
2.688,0.28823287886758153
2.689,0.2657144283081051
2.69,0.26343529750130434
2.691,0.30298502590528786
2.692,0.46085410062612575
2.693,0.7381334442351225
2.694,0.9016765134784639
2.695,1.354555178805258
2.696,1.5044093353007193
2.697,1.6753260848522211
2.698,1.8265573859946134
2.699,2.044291939377397
2.7,2.0358130653183495
2.701,2.0723401187011827
2.702,1.8414808295612772
2.703,2.170621077110817
2.704,2.0247239842906715
2.705,1.6806512985215076
2.706,1.485218312176639
2.707,1.241201857730661
2.708,1.1891494910535143
2.709,1.3406386964377015
2.71,0.9816614735343444
2.711,1.1413580286401004
2.712,0.6765906212938648
2.713,0.9474685652789258
2.714,0.8505649008903005
2.715,0.7957708365975141
2.716,0.8009795696624471
2.717,0.7195946574973437
2.718,0.7654677961073013
2.719,0.8404411466941623
2.72,0.8534133564267057
2.721,1.1615212441018024
2.722,1.080879523189868
2.723,1.4158963869152013
2.724,1.5829560999369796
2.725,1.4581651397722435
2.726,1.5210494464500701
2.727,1.71847336757377
2.728,1.7896435237422534
2.729,1.8843782646113123
2.73,1.6874211506876542
2.731,1.4348529314835945
2.732,1.2866184594187982
2.733,1.3863857037803444
2.734,1.3900715413290368
2.735,1.3435629134981277
2.736,1.3122754012629851
2.737,1.2773625447247168
2.738,1.359195134616542
2.739,0.996724151034748
2.74,1.1125180644227957
2.741,1.035350388331865
2.742,1.4458431532831955
2.743,1.6303266562233687
2.744,1.4872061974854178
2.745,1.861161985048526
2.746,2.2096214586640026
2.747,2.467619194224846
2.748,2.774685710228264
2.749,2.90239144439054
2.75,3.118257463746815
2.751,3.152761514784517
2.7520000000000002,3.0078725360685556
2.753,3.2763263840162073
2.754,3.1299946158834104
2.755,3.174118160993999
2.7560000000000002,3.166280433070206
2.757,2.743829642845419
2.758,2.601385683535121
2.759,2.1310934733041917
2.7600000000000002,2.1820798535071835
2.761,1.9877933326302106
2.762,1.7312566195936538
2.763,1.7188336735146632
2.7640000000000002,1.4165640869739584
2.765,1.173298740808061
2.766,1.2581861290731653
2.767,1.107007941066802
2.7680000000000002,1.2080484365682702
2.769,1.3558392950871019
2.77,1.3433720177362058
2.771,1.547365837104564
2.7720000000000002,1.7763650029962794
2.773,2.081628946126006
2.774,1.8988234967796063
2.775,2.099165099437334
2.7760000000000002,2.0744025197531535
2.777,1.7719299685753502
2.778,1.9475176545042643
2.779,1.8964705482285464
2.7800000000000002,1.380490391594807
2.781,1.3941211426430322
2.782,1.16147943841766
2.783,1.0209773276435516
2.7840000000000003,0.7714860797694982
2.785,0.38533832325820705
2.786,0.26719897827582423
2.787,0.19394506473011658
2.7880000000000003,0.3339468159587491
2.789,0.3936977581251449
2.79,0.45981770199348676
2.791,0.5000598373920675
2.7920000000000003,0.426482315161895
2.793,0.8006619467423242
2.794,0.9823197037273171
2.795,1.4625174880530736
2.7960000000000003,1.3211336997190133
2.797,1.5468215240770573
2.798,1.5932404773431434
2.799,2.150024063848248
2.8000000000000003,2.1920372479478667
2.801,2.2363616875493175
2.802,2.013699215703797
2.803,2.243209727268968
2.8040000000000003,1.8522614296572
2.805,2.029992502971184
2.806,1.696571039941261
2.807,1.5909510523156831
2.8080000000000003,1.2041564893384327
2.809,1.0538877892566911
2.81,1.011458074506518
2.811,1.1441273641115
2.8120000000000003,0.8064710432860674
2.813,0.9654271739304261
2.814,0.9154308961071784
2.815,0.5946283593540245
2.816,0.9153987588025221
2.817,0.5810289165429944
2.818,1.0836559438115894
2.819,1.2283572321239744
2.82,0.8900561868825789
2.821,1.4189200701326765
2.822,1.0933888957208853
2.823,1.3569815432801051
2.824,1.3356489264546876
2.825,1.3404638190588494
2.826,1.7729640701446612
2.827,1.7338700787874777
2.828,1.4942378900057647
2.829,1.472447400945605
2.83,1.4528766124553438
2.831,1.445641932519386
2.832,1.2759352916445383
2.833,1.20194142429375
2.834,1.5121644128561424
2.835,1.3344660779191795
2.836,1.1668886831058687
2.837,1.133707456484855
2.838,0.9366758422416311
2.839,0.9691996013759154
2.84,1.2434271210931276
2.841,1.2311925672833528
2.842,1.586956382966082
2.843,1.6337070205769917
2.844,1.8890746587433391
2.845,1.8467237325728414
2.846,1.9285081021296728
2.847,2.136903139642779
2.848,2.467972725347775
2.849,2.9738047146579296
2.85,2.9887596123050044
2.851,3.0364042283853903
2.852,2.9889195363800547
2.853,3.037755017595456
2.854,3.2721620495045975
2.855,2.898481156802419
2.856,3.2059335676090437
2.857,2.55295971777055
2.858,2.7923925839616843
2.859,2.4071590274436065
2.86,2.2763211663220613
2.861,1.997643247044607
2.862,1.7896053035969535
2.863,1.7284627851645902
2.864,1.2008416947895442
2.865,1.4219879337873997
2.866,1.352776429012902
2.867,1.4229424281549004
2.868,1.3825862264586375
2.869,1.1460765498172503
2.87,1.3953859573068095
2.871,1.8118392487383619
2.872,1.828613239036897
2.873,1.9209886726359044
2.874,2.0603434579608177
2.875,2.191552847087632
2.876,1.8960713444774497
2.8770000000000002,1.801889919303656
2.878,2.0346147849172533
2.879,1.6911016386841728
2.88,1.7779371597106963
2.8810000000000002,1.594753061560171
2.882,1.3710224392606094
2.883,1.1537768030359792
2.884,0.5184280505512864
2.8850000000000002,0.4562043538701116
2.886,0.22446454128904075
2.887,0.5019806393338979
2.888,0.28860144246960245
2.8890000000000002,0.06925865293921035
2.89,0.0864971396322351
2.891,0.22653514013304327
2.892,0.6583494070391245
2.8930000000000002,0.8808778114291691
2.894,0.9247201978360187
2.895,1.2933147082470666
2.896,1.2679739286922345
2.8970000000000002,1.6930661647203495
2.898,1.9297998295576648
2.899,2.0215788041024916
2.9,2.16390480095606
2.9010000000000002,1.8891318548926375
2.902,2.0479869867821425
2.903,2.219457186976797
2.904,2.126960674198206
2.9050000000000002,1.5998798405005363
2.906,1.7726689104783104
2.907,1.3945224141350296
2.908,1.418469956340244
2.9090000000000003,1.0792533155243125
2.91,0.8537794430529342
2.911,0.9742340788806925
2.912,1.0345382788337543
2.9130000000000003,0.6710066843558355
2.914,0.8814690038872296
2.915,0.5334803588782209
2.916,0.8745540311456546
2.9170000000000003,0.818934835913582
2.918,1.127235520287673
2.919,1.0723318489165303
2.92,1.203277894186412
2.9210000000000003,1.3954767796887948
2.922,1.4938902497482822
2.923,1.215744344420907
2.924,1.4782102272549376
2.9250000000000003,1.5823506147700999
2.926,1.4379317210525357
2.927,1.8035301592786668
2.928,1.7352694261387547
2.9290000000000003,1.7333029213550561
2.93,1.6199950528158973
2.931,1.5606207771133769
2.932,1.650357823781538
2.9330000000000003,1.2494831938815678
2.934,1.252352987258742
2.935,1.1834689028675007
2.936,0.9613322987821067
2.9370000000000003,1.269071709821632
2.938,0.9876198787765631
2.939,1.1741670238948627
2.94,1.333474095152477
2.9410000000000003,1.467271868755933
2.942,1.2367214191006601
2.943,1.7582174562142432
2.944,1.8339671155644328
2.945,1.8641533432481927
2.946,2.282225694602784
2.947,2.3072092864498632
2.948,2.6240565914805556
2.949,2.6989220561760816
2.95,2.872671818183335
2.951,3.2966892044983824
2.952,2.969120649389308
2.953,3.434982804246911
2.954,3.1315459561912995
2.955,3.077826484941684
2.956,3.1346055263434494
2.957,2.667061500828365
2.958,2.838609857288897
2.959,2.1337637583903786
2.96,2.071359198378228
2.961,2.105358915576496
2.962,1.7328020868772738
2.963,1.4529384260423044
2.964,1.3645742681202733
2.965,1.4905222317527513
2.966,1.4073455986406251
2.967,1.2351367815315961
2.968,1.1004560281519875
2.969,1.1644853101726835
2.97,1.2377326552890808
2.971,1.8060256345525105
2.972,1.625207033106786
2.973,1.8212982625835206
2.974,2.0019917988757774
2.975,1.9792563082191879
2.976,1.862623190129041
2.977,1.9342744297459857
2.978,1.6795760266457032
2.979,1.5602210803487735
2.98,1.4591101409402485
2.981,1.6031790358400724
2.982,1.1462667093111163
2.983,1.1670416499521448
2.984,0.6112237607385745
2.985,0.40207760654347047
2.986,0.30070259515739617
2.987,0.2251727735839732
2.988,0.3010992748192773
2.989,0.2465759917402255
2.99,0.10880047928687253
2.991,0.4690153063355636
2.992,0.542335622169727
2.993,0.6877918187288881
2.994,1.2098070141039297
2.995,1.08335445114114
2.996,1.631736176005959
2.997,1.7998037442373784
2.998,1.8599843551513464
2.999,2.105539669801776
3.0,1.9940555730286278
3.001,2.1487742632665037
3.0020000000000002,1.805052653777897
3.003,2.128047630029771
3.004,1.918031526267579
3.005,1.5483100148797382
3.0060000000000002,1.5402118302685157
3.007,1.7009930140703466
3.008,1.1085181456274082
3.009,1.3828571916490189
3.0100000000000002,0.9405683102171821
3.011,1.122303205502465
3.012,0.6812246429837783
3.013,0.9679956963898277
3.0140000000000002,0.5341594416640243
3.015,0.7880088616509906
3.016,0.9496017229342038
3.017,0.9707072124427227
3.0180000000000002,1.1345935673297958
3.019,1.0518809063901853
3.02,0.9318460550450688
3.021,1.171989686802888
3.0220000000000002,1.3023761604933928
3.023,1.3579012286399592
3.024,1.3646224464836854
3.025,1.7537872450200076
3.0260000000000002,1.632420831288068
3.027,1.8572982882223585
3.028,1.4896221536313736
3.029,1.7542639024808047
3.0300000000000002,1.383193358613355
3.031,1.7576392892625783
3.032,1.3864964489094453
3.033,1.3261242717800434
3.0340000000000003,1.10360835290726
3.035,1.1107520038323904
3.036,1.1209550900923348
3.037,1.3380355193673152
3.0380000000000003,1.3317102053564034
3.039,1.3862966856430554
3.04,1.0281655359175028
3.041,1.2300843946307096
3.0420000000000003,1.175519819727555
3.043,1.7602617554084445
3.044,1.6388807938529872
3.045,2.0636196398383095
3.0460000000000003,2.2480698386359097
3.047,2.2115450603688274
3.048,2.769434217854644
3.049,2.869172536490882
3.0500000000000003,3.008139001671678
3.051,2.8621176013200076
3.052,3.043932850056329
3.053,3.112772995639383
3.0540000000000003,3.3032678785235823
3.055,3.284119332583412
3.056,3.07031824429654
3.057,2.800842383290289
3.0580000000000003,2.8162073904745197
3.059,2.482207917852718
3.06,2.0629086861509367
3.061,2.139467205291837
3.0620000000000003,1.7192356937426223
3.063,1.5254803816817013
3.064,1.594277142057204
3.065,1.439599318262219
3.0660000000000003,1.037026638976303
3.067,1.1608631647689194
3.068,1.0514002979877586
3.069,1.326238285982176
3.0700000000000003,1.2999605213320462
3.071,1.460583315522337
3.072,1.6679427143162293
3.073,1.7061598659713704
3.074,1.717250821828728
3.075,2.034122383102726
3.076,2.2357870678421845
3.077,2.1812472654562582
3.078,1.887720398941679
3.079,1.7389295022150346
3.08,1.4841344796795841
3.081,1.5101613561326084
3.082,1.1590045858352127
3.083,1.1734116241201118
3.084,0.9378257983499264
3.085,0.34680106514520953
3.086,0.4851565312532514
3.087,0.44956783542118983
3.088,0.3169904353012223
3.089,0.4490351134135592
3.09,0.3782193844256696
3.091,0.2067308682154484
3.092,0.7152099931126257
3.093,0.9798022829483044
3.094,0.9082142104370734
3.095,1.3052076352785213
3.096,1.62374129383793
3.097,1.823441202267288
3.098,1.8226531246132185
3.099,1.8381831125109884
3.1,1.8641553332642782
3.101,2.0873070847636983
3.102,2.021828674108412
3.103,1.7526015797871564
3.104,1.6639994383848453
3.105,2.0328193487108006
3.106,1.616636772978174
3.107,1.6824125988265994
3.108,1.4794562280791952
3.109,0.9714253638663694
3.11,1.2393308505847163
3.111,0.8695885087608439
3.112,0.8498672324144992
3.113,0.6568211492382352
3.114,0.5312779363994147
3.115,0.7661934801320187
3.116,0.9266959010184028
3.117,0.8152145222201633
3.118,0.9877547119883865
3.119,1.0076486394618258
3.12,1.052425440938723
3.121,1.0793782842483703
3.122,1.2015726575123211
